price	isNew	rooms	floor	location	sqrMeters
297421.0	True	2	2	Grunwald	24
275000.0	True	2	9	Nowe	38
267000.0	True	2	4	Nowe	70
447000.0	True	3	4	Grunwald	20
349900.0	True	3	4	Wilda	42
360000.0	True	4	0	Centrum	66
525000.0	True	4	3	Jeżyce	70
450000.0	True	3	2	Strzeszyn	70
690000.0	True	4	5	Górczyn	25
334000.0	True	2	4	Sołacz	50
240000.0	True	2	3	Jeżyce	43
307000.0	True	3	2	Rataje	48
307000.0	True	2	2	Rataje	48
345000.0	True	3	8	Nowe	63
333694.0	False	3	1	Podolany	32
333694.0	False	3	1	Piątkowo	38
299000.0	True	3	0	Grunwald	53
389000.0	True	3	3	Stare	49
310000.0	True	2	2	Centrum	74
220000.0	True	2	0	Grunwald	50
332800.0	True	2	1	Grunwald	52
240000.0	True	2	2	Stare	38
323206.0	False	2	2	Naramowice	50
558745.0	False	3	3	Stare	62
290000.0	True	2	6	Jeżyce	49
285000.0	True	2	3	Piątkowo	49
365000.0	True	3	1	Rataje	67
263000.0	True	2	1	Rataje	47
289000.0	True	2	2	Jeżyce	42
265000.0	True	3	4	Grunwald	48
310000.0	True	2	1	Nowe	40
300000.0	True	3	2	Winogrady	48
565964.0	True	2	5	Centrum	49
747000.0	True	3	7	Rataje	84
275000.0	True	2	0	Naramowice	50
405000.0	True	4	2	Rataje	71
491520.0	True	4	1	Górczyn	92
363258.0	True	2	1	Górczyn	59
305739.0	True	2	2	Górczyn	53
399000.0	True	3	4	Piątkowo	69
280000.0	True	2	1	Sołacz	38
299900.0	True	2	0	Dębiec	48
420000.0	True	2	3	Naramowice	59
650000.0	True	4	8	Rataje	100
329000.0	True	3	3	Wilda	82
355000.0	True	3	2	Piątkowo	66
375000.0	True	3	2	Rataje	79
200000.0	True	3	4	Nowe	44
315000.0	True	2	2	Zawady	52
259000.0	True	2	3	Rataje	49
379000.0	True	3	2	Podolany	56
354454.0	True	2	3	Górczyn	17
237000.0	True	2	10	Górczyn	38
315000.0	True	2	2	Zawady	52
379999.0	True	3	2	Wilda	67
279000.0	True	2	1	Naramowice	52
250000.0	True	2	4	Rataje	44
620000.0	True	3	2	Naramowice	98
450000.0	True	3	5	Grunwald	60
290000.0	True	2	2	Dębiec	40
393599.0	True	2	6	Winogrady	49
289000.0	True	2	2	Nowe	48
240000.0	True	2	8	Dębiec	37
420000.0	True	2	5	Rataje	63
800000.0	True	3	3	Chwaliszewo	70
285000.0	True	2	2	Łazarz	52
495000.0	True	3	0	Centrum	63
289575.0	True	2	0	Jeżyce	43
259000.0	True	2	5	Grunwald	46
265000.0	True	2	4	Grunwald	43
495000.0	True	5	1	Naramowice	98
275000.0	True	2	0	Naramowice	50
320000.0	True	2	3	Chwaliszewo	56
360000.0	True	2	5	Grunwald	41
360000.0	True	2	0	Winogrady	48
750000.0	True	4	0	Kobylepole	105
260000.0	True	2	0	Rataje	46
260000.0	True	3	4	Centrum	44
1050000.0	True	5	2	Centrum	161
379000.0	True	2	0	Nowe	56
560000.0	True	2	8	Grunwald	55
335400.0	True	2	1	Łazarz	51
290000.0	True	2	5	Winogrady	42
235000.0	True	2	3	Winogrady	38
300000.0	True	2	4	Winogrady	53
399000.0	True	3	1	Winiary	66
830000.0	True	3	1	Grunwald	91
385500.0	True	2	6	Dębiec	38
199000.0	True	5	0	Sołacz	129
295000.0	True	2	4	Stare	33
370000.0	True	4	11	Rataje	74
335000.0	True	3	1	Piątkowo	63
350000.0	True	3	7	Piątkowo	63
380000.0	True	3	1	Łazarz	98
184000.0	True	2	0	Grunwald	34
855000.0	True	4	5	Jeżyce	96
215000.0	True	2	0	Wilda	36
495000.0	True	4	1	Naramowice	98
250000.0	True	2	5	Nowe	50
275000.0	True	3	7	Wilda	53
409000.0	True	3	1	Malta	61
200000.0	True	2	0	Głuszyna	52
299000.0	True	3	3	Wilda	66
490000.0	True	4	3	Sołacz	83
245000.0	True	2	0	Stare	44
950000.0	True	3	4	Nowe	99
355000.0	True	2	3	Nowe	50
380000.0	True	3	3	Łazarz	95
525000.0	True	4	3	Jeżyce	104
400000.0	True	2	3	Naramowice	50
248000.0	True	2	10	Grunwald	42
380000.0	True	3	0	Centrum	55
453600.0	True	2	3	Naramowice	56
290000.0	True	2	3	Winogrady	37
690000.0	True	4	5	Grunwald	107
350000.0	True	3	6	Jeżyce	64
340000.0	True	4	3	Winogrady	65
345000.0	True	3	1	Rataje	78
395000.0	True	3	10	Piątkowo	67
495000.0	True	5	1	Naramowice	98
269000.0	True	2	3	Grunwald	47
257000.0	True	2	12	Winogrady	46
516000.0	True	3	3	Naramowice	75
285000.0	True	2	4	Naramowice	42
354000.0	True	3	1	Naramowice	60
345000.0	True	2	0	Centrum	42
550000.0	True	2	1	Naramowice	57
670000.0	True	4	3	Grunwald	81
659000.0	True	5	0	Podolany	135
925000.0	True	5	1	Stare	105
510000.0	True	5	1	Naramowice	98
350000.0	True	3	3	Jeżyce	70
345000.0	True	3	1	Winogrady	50
279000.0	True	2	0	Piątkowo	48
535000.0	True	2	2	Stare	55
350000.0	True	2	1	Rataje	54
349000.0	True	3	3	Rataje	63
250000.0	True	2	3	Wilda	39
270000.0	True	2	10	Nowe	48
285000.0	True	2	0	Łazarz	49
999000.0	True	3	4	Nowe	99
425000.0	True	3	1	Piątkowo	74
479000.0	True	3	1	Naramowice	66
360000.0	True	3	0	Wilda	112
495000.0	True	3	1	Łazarz	64
599000.0	True	3	3	Grunwald	60
390000.0	True	3	2	Podolany	68
450000.0	True	4	1	Grunwald	101
313000.0	True	2	4	Piątkowo	49
338000.0	True	3	3	Wilda	63
285000.0	True	2	11	Winogrady	47
270000.0	True	2	0	Grunwald	42
360000.0	True	4	4	Jeżyce	60
399000.0	True	2	3	Centrum	60
619000.0	True	3	5	Jeżyce	69
330000.0	True	2	1	Jeżyce	53
1612000.0	True	7	5	Jeżyce	166
399000.0	True	3	3	Centrum	50
365000.0	True	2	1	Stare	50
450000.0	True	3	0	Grunwald	75
288000.0	True	3	4	Winogrady	47
240000.0	True	2	16	Rataje	36
326000.0	True	2	0	Jeżyce	55
250000.0	True	2	4	Zawady	66
288000.0	True	2	4	Naramowice	44
289000.0	True	2	7	Winiary	49
515000.0	True	3	0	Rataje	69
428000.0	True	3	3	Centrum	43
510000.0	True	5	1	Naramowice	98
320000.0	True	2	2	Piątkowo	48
659200.0	True	4	3	Łazarz	103
499000.0	True	5	0	Grunwald	130
240000.0	True	2	2	Dębiec	48
495000.0	True	4	1	Naramowice	98
320000.0	True	3	0	Rataje	56
430000.0	True	3	2	Rataje	64
409000.0	True	5	4	Winogrady	64
415000.0	True	3	4	Łazarz	53
359000.0	True	3	2	Rataje	65
410000.0	True	2	5	Rataje	53
479000.0	True	3	3	Nowe	83
365000.0	True	4	3	Grunwald	68
369000.0	True	2	3	Grunwald	64
259000.0	True	2	2	Nowe	42
250000.0	True	3	4	Dębiec	45
299000.0	True	2	4	Nowe	47
430000.0	True	2	1	Centrum	72
275000.0	True	2	0	Dębiec	50
950000.0	True	3	4	Nowe	99
329000.0	True	3	7	Rataje	78
380000.0	True	4	6	Piątkowo	73
299000.0	True	2	5	Centrum	49
265000.0	True	2	1	Wilda	44
370000.0	True	2	13	Rataje	48
370000.0	True	4	4	Piątkowo	76
379000.0	True	3	1	Piątkowo	78
299000.0	True	2	3	Grunwald	44
379999.0	True	2	5	Jeżyce	61
1000000.0	True	5	1	Jeżyce	128
549000.0	True	3	2	Jeżyce	106
335000.0	True	3	9	Nowe	65
489000.0	True	3	0	Jeżyce	65
379000.0	True	3	4	Rataje	63
245000.0	True	3	0	Grunwald	45
235000.0	True	2	0	Łazarz	52
295555.0	True	2	1	Jeżyce	45
224000.0	True	2	0	Górczyn	38
315000.0	True	2	2	Winogrady	38
429000.0	True	3	4	Nowe	79
595000.0	True	3	0	Naramowice	94
330000.0	True	3	0	Bonin	56
275000.0	True	2	13	Rataje	49
499000.0	True	4	2	Wilda	120
287000.0	True	2	10	Winogrady	46
280000.0	True	2	10	Piątkowo	46
273875.0	True	2	1	Górczyn	13
450000.0	True	3	0	Winogrady	70
325000.0	True	3	4	Jeżyce	64
299817.0	True	2	3	Górczyn	59
295000.0	True	2	2	Naramowice	58
380000.0	True	4	6	Piątkowo	73
399000.0	True	3	4	Winogrady	65
305000.0	True	3	3	Winogrady	48
220000.0	True	2	3	Jeżyce	37
285000.0	True	3	2	Antoninek	61
238000.0	True	2	2	Grunwald	37
200000.0	True	2	0	Rataje	30
298000.0	True	2	5	Centrum	50
391729.0	False	3	2	Winogrady	42
347090.0	False	3	2	Winogrady	41
285678.0	False	2	1	Winogrady	82
321656.0	False	2	4	Winogrady	38
312259.0	False	2	6	Winogrady	60
347090.0	False	3	1	Winogrady	90
355042.0	False	3	6	Jeżyce	96
496573.0	False	3	2	Stare	78
300680.0	False	2	2	Starołęka	54
395000.0	True	4	4	Piątkowo	90
771672.0	False	4	4	Górczyn	66
399000.0	True	4	1	Szczepankowo	60
340100.0	True	3	0	Szczepankowo	45
225228.0	False	2	5	Rataje	91
324387.0	False	2	9	Grunwald	49
362459.0	False	3	0	Starołęka	80
247705.0	False	2	1	Podolany	74
339000.0	True	3	8	Nowe	78
207000.0	True	2	2	Wilda	33
295000.0	True	2	4	Grunwald	50
324500.0	True	2	5	Wilda	65
429000.0	True	3	4	Wilda	47
399000.0	True	4	0	Szczepankowo	71
411804.0	True	3	1	Winogrady	42
282613.0	True	2	3	Winogrady	33
235399.0	True	2	1	Winogrady	59
265741.0	True	2	7	Winogrady	21
323340.0	True	3	3	Winogrady	89
293848.0	True	3	7	Winogrady	57
337303.0	True	4	2	Winogrady	17
470092.0	True	2	3	Centrum	21
310000.0	True	2	0	Wilda	53
365000.0	True	4	1	Nowe	54
259000.0	True	2	6	Winogrady	38
414225.0	True	3	3	Centrum	23
489000.0	True	3	3	Grunwald	104
350000.0	True	4	3	Grunwald	30
325000.0	True	2	3	Rataje	20
321845.0	False	3	1	Grunwald	55
248000.0	True	2	14	Rataje	49
286000.0	True	2	5	Centrum	64
399000.0	True	3	4	Piątkowo	16
289000.0	True	2	7	Winiary	80
329000.0	True	3	11	Winogrady	50
252723.0	False	2	1	Winogrady	43
300680.0	False	2	2	Starołęka	54
496573.0	False	3	2	Stare	78
392181.0	False	3	4	Winogrady	42
496573.0	False	3	2	Stare	78
412438.0	False	3	2	Naramowice	17
286000.0	True	2	5	Centrum	49
269000.0	True	2	9	Rataje	49
315000.0	True	2	1	Grunwald	61
318390.0	True	3	3	Jeżyce	48
242406.0	True	2	0	Jeżyce	36
296278.0	True	3	2	Stare	49
223747.0	True	2	0	Stare	37
388755.0	True	4	5	Winogrady	65
347095.0	True	3	1	Winogrady	57
269000.0	True	2	1	Ogrody	50
285000.0	True	2	9	Grunwald	50
114642.0	True	2	0	Łazarz	46
286000.0	True	2	5	Stare	64
333693.0	True	3	1	Jeżyce	68
435000.0	True	2	0	Świerczewo	60
320000.0	True	4	1	Jeżyce	40
395000.0	True	4	0	Grunwald	60
353457.0	True	2	3	Stare	44
267704.0	True	2	3	Grunwald	45
245831.0	True	2	2	Grunwald	40
391729.0	True	3	2	Winogrady	69
240875.0	True	2	7	Stare	39
424380.0	True	4	2	Nowe	74
282996.0	True	2	0	Nowe	55
285000.0	True	3	1	Rataje	48
284618.0	False	2	3	Nowe	55
512034.0	False	4	2	Winogrady	94
284618.0	False	2	3	Nowe	55
255404.0	False	2	6	Jeżyce	12
315810.0	False	3	8	Winogrady	20
282994.0	False	2	0	Starołęka	59
637135.0	False	3	7	Grunwald	65
754000.0	False	5	0	Morasko	42
336000.0	True	3	0	Szczepankowo	85
355000.0	True	2	3	Nowe	90
475000.0	True	3	0	Rataje	73
275000.0	True	3	4	Winogrady	60
275000.0	True	3	4	Winogrady	70
289000.0	True	2	7	Winogrady	80
315000.0	True	3	0	Rataje	63
260000.0	True	2	1	Łazarz	54
370000.0	True	4	4	Piątkowo	76
319990.0	True	2	3	Jeżyce	70
156085.0	False	2	3	Głuszyna	45
225228.0	False	2	5	Rataje	91
308237.0	False	2	1	Nowe	85
353275.0	False	2	14	Grunwald	74
228144.0	False	3	2	Głuszyna	56
156085.0	False	2	2	Głuszyna	45
353275.0	False	2	14	Grunwald	74
353275.0	False	2	14	Grunwald	74
156085.0	False	2	3	Głuszyna	45
156085.0	False	2	4	Nowe	54
267702.0	False	2	3	Grunwald	22
353275.0	False	2	14	Grunwald	74
247705.0	False	2	1	Podolany	74
315810.0	False	3	8	Winogrady	20
370000.0	True	4	4	Stare	60
265000.0	True	2	2	Stare	70
304140.0	False	3	3	Winogrady	27
394000.0	False	4	0	Szczepankowo	77
287882.0	False	2	1	Starołęka	85
729000.0	True	3	0	Rataje	20
445000.0	True	4	3	Piątkowo	65
339000.0	True	3	1	Wilda	90
382000.0	True	4	0	Piątkowo	74
335000.0	True	2	4	Jeżyce	35
258000.0	True	2	0	Plewiska	40
195000.0	True	2	1	Grunwald	31
229000.0	True	2	1	Grunwald	16
327000.0	True	3	1	Piątkowo	40
279000.0	True	3	1	Nowe	54
329000.0	True	3	1	Piątkowo	63
220000.0	True	2	3	Jeżyce	37
285000.0	True	3	2	Antoninek	61
286000.0	True	2	5	Stare	49
550000.0	True	3	1	Jeżyce	73
366770.0	True	3	1	Stare	58
392000.0	True	4	0	Piątkowo	74
504326.0	True	4	4	Stare	26
232408.0	True	2	1	Winogrady	37
247000.0	True	2	2	Jeżyce	38
318384.0	True	3	2	Jeżyce	48
371930.0	True	4	2	Jeżyce	57
347092.0	True	3	1	Winogrady	57
286445.0	True	2	2	Winogrady	49
254309.0	True	2	2	Stare	42
238950.0	True	2	4	Stare	39
442080.0	True	3	1	Nowe	68
319998.0	True	3	1	Nowe	14
404965.0	True	3	2	Nowe	63
336840.0	True	3	3	Nowe	14
380931.0	True	3	3	Nowe	83
341311.0	True	3	8	Grunwald	53
325000.0	True	2	0	Nowe	80
388000.0	True	2	1	Grunwald	33
219000.0	True	2	1	Grunwald	35
1007500.0	False	4	1	Starołęka	94
1203616.0	False	5	0	Starołęka	71
298980.0	False	2	5	Winogrady	30
281988.0	False	2	7	Naramowice	76
300680.0	False	2	2	Starołęka	54
288405.0	False	2	1	Górczyn	37
392861.0	False	3	2	Winogrady	42
298250.0	False	2	6	Grunwald	38
411684.0	False	3	3	Winogrady	17
349000.0	False	4	0	Szczepankowo	29
277823.0	False	2	2	Podolany	70
310020.0	False	3	4	Winogrady	67
424377.0	False	4	2	Starołęka	14
282944.0	False	2	0	Starołęka	59
392861.0	False	3	3	Naramowice	42
249733.0	False	2	0	Ogrody	54
282944.0	False	2	0	Starołęka	59
349668.0	False	2	2	Stare	15
294840.0	False	2	4	Winogrady	50
252723.0	False	2	1	Winogrady	43
399000.0	False	3	2	Winogrady	98
359600.0	False	3	5	Grunwald	58
245876.0	True	2	1	Jeżyce	38
329538.0	True	3	1	Jeżyce	50
286268.0	True	2	5	Winogrady	49
367000.0	True	3	1	Centrum	30
350000.0	True	3	1	Nowe	63
350000.0	True	2	1	Rataje	63
399000.0	True	3	5	Grunwald	98
429000.0	True	3	3	Centrum	102
267703.0	True	2	3	Grunwald	45
356251.0	True	3	14	Grunwald	57
225290.0	True	2	7	Rataje	39
333701.0	True	3	1	Jeżyce	68
368568.0	True	3	4	Jeżyce	68
285000.0	True	3	2	Antoninek	61
300000.0	True	2	9	Strzeszyn	45
299000.0	True	2	5	Centrum	50
249000.0	True	2	2	Grunwald	46
599000.0	True	4	5	Malta	84
250000.0	True	2	4	Wilda	54
341776.0	True	2	2	Stare	44
238000.0	True	2	13	Rataje	49
279000.0	True	3	1	Wilda	68
430000.0	True	2	3	Jeżyce	58
255000.0	True	2	1	Winogrady	38
360000.0	True	3	1	Grunwald	49
339000.0	True	2	1	Górczyn	45
855000.0	True	3	3	Centrum	90
1179000.0	True	3	2	Centrum	40
2700000.0	True	3	2	Centrum	90
1170000.0	True	3	3	Centrum	90
368712.0	True	2	2	Centrum	90
991380.0	True	4	1	Nowe	20
250000.0	True	2	3	Dębiec	53
249000.0	True	3	4	Rataje	53
350000.0	True	2	4	Jeżyce	56
285000.0	True	2	2	Centrum	52
285000.0	True	2	2	Łazarz	52
490000.0	True	4	2	Jeżyce	87
429000.0	True	4	2	Grunwald	92
211190.0	False	2	0	Podolany	78
375529.0	False	2	3	Centrum	71
225228.0	False	2	0	Rataje	71
991380.0	False	5	1	Starołęka	94
1156054.0	False	4	0	Stare	52
288000.0	True	2	4	Naramowice	44
820000.0	True	4	1	Grunwald	133
370000.0	True	4	4	Piątkowo	76
156085.0	False	2	0	Głuszyna	54
156085.0	False	2	0	Głuszyna	54
200460.0	False	2	0	Głuszyna	55
200460.0	False	2	0	Głuszyna	55
156085.0	False	2	0	Głuszyna	54
156085.0	False	2	0	Głuszyna	54
308237.0	False	2	1	Nowe	85
225288.0	False	2	9	Rataje	91
267702.0	False	2	3	Grunwald	22
364000.0	True	3	4	Nowe	90
280000.0	True	2	4	Winogrady	30
349000.0	True	4	0	Rataje	84
412000.0	True	4	0	Nowe	88
490000.0	True	3	4	Piątkowo	82
359602.0	True	3	5	Grunwald	58
333025.0	True	2	1	Stare	45
450000.0	True	2	3	Stare	62
248000.0	True	2	2	Winogrady	80
270000.0	True	3	10	Śródka	48
239000.0	True	2	11	Stare	38
225292.0	True	2	1	Rataje	39
290970.0	True	2	4	Górczyn	70
194500.0	True	2	3	Nowe	90
712980.0	True	4	3	Centrum	102
712980.0	True	5	2	Centrum	102
855000.0	True	3	2	Centrum	72
279000.0	True	2	6	Stare	49
313830.0	True	2	4	Jeżyce	55
325050.0	True	2	4	Jeżyce	25
240158.0	True	2	0	Stare	39
211190.0	True	2	0	Jeżyce	38
333690.0	True	3	2	Jeżyce	68
388751.0	True	4	5	Winogrady	65
347091.0	True	3	1	Winogrady	57
362450.0	True	3	1	Górczyn	90
225288.91	True	2	6	Rataje	91
225288.91	True	2	5	Rataje	91
225288.91	True	2	1	Rataje	91
392860.63	True	4	3	Winogrady	41
364762.0	True	4	4	Winogrady	89
316498.0	True	2	2	Centrum	77
442002.0	True	2	3	Centrum	73
276610.0	True	2	4	Centrum	80
316355.0	True	2	4	Centrum	67
280250.0	True	2	0	Górczyn	50
327127.5	True	2	0	Centrum	50
449000.0	False	5	0	Szczepankowo	68
225288.0	False	2	1	Rataje	91
286327.0	False	2	3	Naramowice	82
365690.0	False	4	2	Naramowice	50
389528.0	False	2	2	Stare	87
481903.0	False	3	2	Stare	53
349000.0	False	4	0	Szczepankowo	29
347090.0	False	3	2	Naramowice	41
534523.0	False	3	2	Stare	62
412670.0	False	3	1	Naramowice	17
285678.0	False	2	2	Naramowice	82
263000.0	True	2	0	Wilda	75
245000.0	True	2	2	Winogrady	20
232410.0	True	2	0	Stare	38
245488.0	True	2	0	Jeżyce	37
225288.0	True	2	7	Rataje	39
180000.0	True	3	2	Wilda	35
189000.0	True	2	4	Wilda	35
460499.0	True	3	1	Centrum	51
903965.44	True	4	0	Centrum	80
1366410.0	True	4	0	Centrum	71
285383.0	True	2	4	Winogrady	37
286091.0	True	2	3	Winogrady	49
347090.0	True	3	1	Winogrady	90
225288.91	True	2	7	Rataje	91
442150.0	True	2	2	Centrum	75
318000.0	True	4	8	Nowe	82
278047.0	False	2	3	Podolany	74
278047.0	False	2	4	Podolany	74
278047.0	False	2	4	Podolany	74
650958.0	False	4	5	Winogrady	51
290360.0	False	2	4	Górczyn	60
278047.0	False	2	4	Podolany	74
350875.0	False	3	1	Starołęka	97
350875.0	False	3	1	Starołęka	97
350875.0	False	3	1	Starołęka	97
350875.0	False	3	1	Starołęka	97
350875.0	False	3	1	Starołęka	97
350875.0	False	3	1	Starołęka	97
442080.0	False	3	1	Starołęka	65
460499.0	False	3	1	Stare	51
412670.0	False	3	1	Winogrady	17
357692.0	False	3	2	Starołęka	31
282994.0	False	2	0	Starołęka	59
211190.0	False	2	0	Piątkowo	78
252723.0	False	2	1	Winogrady	43
232408.0	False	2	0	Winogrady	79
349000.0	False	4	0	Szczepankowo	29
277823.0	False	2	2	Podolany	70
310020.0	False	3	4	Winogrady	67
249733.0	False	2	0	Ogrody	54
424377.0	False	4	2	Starołęka	14
282944.0	False	2	0	Starołęka	59
282944.0	False	2	0	Starołęka	59
347633.0	True	3	10	Grunwald	57
293436.0	True	2	1	Grunwald	50
247705.0	True	2	1	Jeżyce	50
398000.0	True	3	1	Jeżyce	72
570000.0	True	4	0	Jeżyce	90
285200.0	True	2	1	Stare	46
347100.0	True	3	1	Winogrady	57
223749.0	True	2	0	Stare	37
245880.0	True	2	1	Jeżyce	38
460050.0	True	3	5	Grunwald	74
329000.0	True	3	2	Piątkowo	40
279000.0	True	2	1	Stare	60
720000.0	True	4	7	Jeżyce	90
225290.0	True	2	5	Rataje	39
355000.0	False	3	0	Stare	61
355000.0	False	3	0	Podolany	61
430000.0	False	4	0	Podolany	75
270000.0	True	3	3	Stare	47
475000.0	False	4	0	Stare	72
475000.0	False	4	0	Podolany	72
325000.0	True	2	2	Centrum	51
455000.0	False	4	0	Stare	72
455000.0	False	4	0	Podolany	72
372000.0	False	4	1	Grunwald	87
270000.0	True	2	10	Śródka	48
207845.0	True	2	0	Nowe	79
285000.0	True	2	2	Grunwald	52
262500.0	True	4	0	Wilda	75
350000.0	True	2	1	Rataje	80
200000.0	True	2	0	Rataje	30
210000.0	True	2	3	Grunwald	35
368712.0	True	2	0	Centrum	90
360288.0	True	2	1	Centrum	60
390312.0	True	2	3	Centrum	60
481103.0	True	3	1	Centrum	51
455348.0	True	3	0	Centrum	61
417231.0	True	2	2	Centrum	50
411684.0	False	3	3	Winogrady	17
481903.0	False	3	2	Centrum	53
746787.0	False	3	7	Górczyn	53
319998.0	False	3	1	Starołęka	95
460040.0	False	3	5	Grunwald	20
349000.0	False	4	0	Szczepankowo	29
399000.0	False	5	0	Szczepankowo	68
234000.0	True	2	7	Wilda	50
210000.0	True	2	1	Wilda	65
279000.0	True	2	2	Łazarz	36
325000.0	True	2	0	Rataje	47
285000.0	True	2	3	Grunwald	58
360000.0	True	3	2	Rataje	69
355000.0	True	2	2	Rataje	90
362804.0	False	3	5	Jeżyce	39
252723.0	False	2	1	Winogrady	43
285200.0	False	2	1	Winogrady	46
249641.0	False	2	0	Ogrody	54
302887.0	False	2	4	Górczyn	25
242731.0	False	2	0	Podolany	74
991380.0	False	5	1	Starołęka	94
265000.0	True	2	2	Piątkowo	70
344000.0	True	2	0	Stare	49
313000.0	True	2	4	Stare	49
315000.0	True	3	0	Stare	60
315000.0	True	3	0	Rataje	63
690000.0	True	2	1	Stare	20
465000.0	True	2	2	Wilda	49
368110.0	True	3	2	Nowe	64
282994.0	True	2	0	Nowe	55
350000.0	True	2	3	Rataje	52
780000.0	True	3	0	Grunwald	87
263000.0	True	2	0	Rataje	38
219000.0	True	2	7	Winogrady	38
250000.0	True	3	3	Rataje	53
394000.0	True	4	0	Nowe	88
535000.0	True	2	2	Centrum	55
329000.0	True	3	13	Rataje	65
192750.0	True	2	2	Nowe	55
375408.0	True	3	0	Nowe	88
649400.0	True	3	4	Nowe	50
294906.0	True	2	3	Nowe	74
291720.0	True	2	5	Stare	20
290646.0	True	2	2	Stare	80
285678.0	False	2	1	Winogrady	42
156085.0	False	2	4	Nowe	54
496573.0	False	3	2	Stare	78
1156054.0	False	4	0	Stare	52
380931.0	False	3	3	Starołęka	82
285200.0	True	2	0	Stare	46
434201.0	True	4	1	Nowe	54
269984.0	True	3	0	Stare	76
333024.0	True	2	1	Stare	45
637037.0	True	4	3	Stare	79
319060.0	True	3	3	Grunwald	56
267700.0	True	2	2	Grunwald	45
365690.0	True	4	1	Winogrady	63
285678.0	True	2	4	Winogrady	48
295363.0	True	3	1	Stare	48
223750.0	True	2	0	Stare	37
277823.0	True	2	1	Jeżyce	50
333695.0	True	3	2	Jeżyce	68
288000.0	True	2	4	Naramowice	22
518000.0	True	4	0	Wilda	41
235000.0	True	2	4	Dębiec	44
364762.0	True	4	1	Winogrady	62
320000.0	True	4	3	Stare	40
449000.0	True	5	3	Wilda	97
249000.0	True	2	10	Grunwald	42
279000.0	True	2	3	Piątkowo	30
289000.0	True	3	4	Winogrady	48
318645.0	True	2	2	Stare	30
289000.0	True	2	7	Jeżyce	80
285000.0	True	2	2	Łazarz	20
399000.0	True	3	4	Piątkowo	69
350000.0	True	3	1	Rataje	63
240000.0	True	2	2	Dębiec	48
356160.0	False	4	4	Winogrady	36
290970.0	False	2	0	Winogrady	52
289000.0	True	3	4	Stare	47
399000.0	True	3	4	Piątkowo	69
315000.0	True	3	0	Piatkowo	50
329000.0	True	2	1	Grunwald	66
253000.0	True	2	4	Grunwald	70
179000.0	True	2	0	Grunwald	34
250000.0	True	2	0	Naramowice	50
410000.0	True	2	4	Jeżyce	43
360000.0	True	3	3	Jeżyce	62
590000.0	True	3	3	Jeżyce	80
325000.0	True	3	2	Jeżyce	64
247705.0	False	2	1	Podolany	74
247705.0	False	2	1	Piątkowo	74
392861.0	False	3	3	Winogrady	42
156085.0	False	2	4	Głuszyna	45
249441.0	False	2	5	Jeżyce	51
398000.0	True	3	3	Łazarz	96
255000.0	True	2	2	Wilda	72
329000.0	True	2	1	Naramowice	40
232409.0	True	2	0	Stare	38
296300.0	True	3	2	Stare	49
364762.0	True	4	4	Winogrady	63
239592.0	True	2	5	Grunwald	36
395000.0	True	3	0	Naramowice	73
333694.0	False	3	1	Piątkowo	38
344500.0	False	3	6	Jeżyce	53
377652.0	False	4	6	Jeżyce	22
332145.0	False	3	0	Winogrady	45
328241.0	False	3	3	Winogrady	81
328241.0	False	3	5	Winogrady	81
355041.6	False	3	6	Jeżyce	96
318384.0	False	3	6	Jeżyce	24
328241.0	False	3	1	Winogrady	81
323340.0	False	3	0	Winogrady	89
332145.0	False	3	1	Winogrady	45
392607.0	False	4	5	Jeżyce	94
345180.0	False	3	1	Jeżyce	30
315810.0	False	4	8	Winogrady	20
263581.0	False	2	2	Winogrady	21
323340.0	False	3	2	Winogrady	89
263581.0	False	2	6	Winogrady	21
238948.0	False	2	5	Winogrady	54
240875.0	False	2	7	Winogrady	54
246379.0	False	2	0	Winogrady	39
345240.0	False	4	1	Winogrady	54
345240.0	False	4	0	Winogrady	54
332145.0	False	3	3	Winogrady	45
348117.0	False	4	5	Winogrady	54
348117.0	False	4	6	Winogrady	54
339282.0	False	3	7	Winogrady	62
317200.0	False	3	8	Winogrady	52
329422.5	False	3	6	Winogrady	45
265741.5	False	2	7	Winogrady	21
238948.0	False	2	6	Winogrady	54
348117.0	False	4	7	Winogrady	54
339282.0	False	3	5	Winogrady	62
263581.0	False	2	4	Winogrady	21
348117.0	False	4	4	Winogrady	54
296277.0	False	3	0	Winogrady	57
304133.5	False	3	1	Winogrady	27
296277.0	False	3	2	Winogrady	57
263581.0	False	2	3	Winogrady	21
345240.0	False	4	2	Winogrady	54
263581.0	False	2	1	Winogrady	21
345240.0	False	4	3	Winogrady	54
339282.0	False	3	6	Winogrady	62
323340.0	False	3	3	Winogrady	89
310020.0	False	3	0	Winogrady	67
252723.0	False	2	1	Winogrady	43
366850.0	False	4	1	Winogrady	25
319875.0	False	2	8	Grunwald	18
249641.0	False	2	0	Jeżyce	54
356160.0	False	4	4	Winogrady	36
156085.0	False	2	4	Nowe	54
319875.0	False	2	7	Grunwald	18
329763.26	False	2	9	Grunwald	94
324400.97	False	2	7	Grunwald	94
388352.0	False	3	7	Grunwald	60
347633.0	False	3	10	Grunwald	20
409713.0	False	3	11	Grunwald	62
330368.0	False	2	12	Grunwald	62
356251.9	False	3	14	Grunwald	20
347839.75	False	2	12	Grunwald	58
350506.16	False	3	11	Grunwald	20
342405.13	False	2	11	Grunwald	58
